,Query,Subject,% alignment,length,# of mismatches,# of gaps,qstart,qend,sstart,send,E-value,bitscore,Subject_Loc,Query_Loc
2968,lcl|NZ_CP012004.1_cds_WP_000675263.1_2741,lcl|CP000521.1_cds_ABS89911.2_85,85.253,217,30,2,56,271,8,223,7.82e-59,222.0,A1S_3486,ACX60_RS13805
2969,lcl|NZ_CP012004.1_cds_WP_001041094.1_2742,lcl|CP000521.1_cds_ABO11346.1_947,100.0,729,0,0,1,729,1,729,0.0,1347.0,A1S_0914,ACX60_RS13810
2970,lcl|NZ_CP012004.1_cds_WP_000464636.1_2743,lcl|CP000521.1_cds_ABO11345.2_946,100.0,1107,0,0,1,1107,1,1107,0.0,2045.0,A1S_0913,ACX60_RS13815
2971,lcl|NZ_CP012004.1_cds_WP_001027391.1_2744,lcl|CP000521.1_cds_ABO11344.2_945,100.0,501,0,0,1,501,1,501,0.0,926.0,A1S_0912,ACX60_RS13820
2972,lcl|NZ_CP012004.1_cds_WP_000837119.1_2745,lcl|CP000521.1_cds_ABO11343.1_944,100.0,603,0,0,1,603,1,603,0.0,1114.0,A1S_0911,ACX60_RS13825
2973,lcl|NZ_CP012004.1_cds_WP_001042941.1_2746,lcl|CP000521.1_cds_ABO11342.2_943,100.0,1965,0,0,22,1986,1,1965,0.0,3629.0,A1S_0910,ACX60_RS13830
2974,lcl|NZ_CP012004.1_cds_WP_000857089.1_2747,lcl|CP000521.1_cds_ABO11341.2_942,100.0,1524,0,0,1,1524,1,1524,0.0,2815.0,A1S_0909,ACX60_RS13835
2975,lcl|NZ_CP012004.1_cds_WP_000128703.1_2748,lcl|CP000521.1_cds_ABO11340.2_941,100.0,1152,0,0,1,1152,1,1152,0.0,2128.0,A1S_0908,ACX60_RS13840
2976,lcl|NZ_CP012004.1_cds_WP_005135734.1_2749,lcl|CP000521.1_cds_ABO11339.2_940,100.0,369,0,0,130,498,1,369,0.0,682.0,A1S_0907,ACX60_RS13845
2977,lcl|NZ_CP012004.1_cds_WP_000222569.1_2750,lcl|CP000521.1_cds_ABO11338.1_939,100.0,1014,0,0,1,1014,1,1014,0.0,1873.0,A1S_0906,ACX60_RS13850
2978,lcl|NZ_CP012004.1_cds_WP_000546689.1_2751,lcl|CP000521.1_cds_ABO11337.2_938,100.0,1116,0,0,1,1116,1,1116,0.0,2061.0,A1S_0905,ACX60_RS13855
2979,lcl|NZ_CP012004.1_cds_WP_001039371.1_2752,lcl|CP000521.1_cds_ABO11336.2_937,100.0,906,0,0,1,906,1,906,0.0,1674.0,A1S_0904,ACX60_RS13860
2980,lcl|NZ_CP012004.1_cds_WP_000164153.1_2753,lcl|CP000521.1_cds_ABO11335.2_936,99.775,444,0,1,1,443,1,444,0.0,813.0,A1S_0903,ACX60_RS13865
2981,lcl|NZ_CP012004.1_cds_WP_001059437.1_2754,lcl|CP000521.1_cds_ABO11334.2_935,100.0,378,0,0,1,378,1,378,0.0,699.0,A1S_0902,ACX60_RS13870
2982,lcl|NZ_CP012004.1_cds_WP_000152335.1_2755,lcl|CP000521.1_cds_ABO11333.2_934,100.0,474,0,0,1,474,19,492,0.0,876.0,A1S_0901,ACX60_RS13875
2983,lcl|NZ_CP012004.1_cds_WP_002042946.1_2756,lcl|CP000521.1_cds_ABO11332.2_933,100.0,1257,0,0,13,1269,1,1257,0.0,2322.0,A1S_0900,ACX60_RS13880
2984,lcl|NZ_CP012004.1_cds_WP_000698794.1_2757,lcl|CP000521.1_cds_ABO11331.2_932,100.0,3597,0,0,1,3597,1,3597,0.0,6643.0,A1S_0899,ACX60_RS13885
2985,lcl|NZ_CP012004.1_cds_WP_001108509.1_2758,lcl|CP000521.1_cds_ABO11330.2_931,100.0,693,0,0,1,693,1,693,0.0,1280.0,A1S_0898,ACX60_RS13890
2986,lcl|NZ_CP012004.1_cds_WP_000355489.1_2759,lcl|CP000521.1_cds_ABO11329.1_930,100.0,1038,0,0,1,1038,1,1038,0.0,1917.0,A1S_0897,ACX60_RS13895
2987,lcl|NZ_CP012004.1_cds_WP_000347034.1_2760,lcl|CP000521.1_cds_ABO11328.2_929,100.0,1119,0,0,1,1119,1,1119,0.0,2067.0,A1S_0896,ACX60_RS13900
2988,lcl|NZ_CP012004.1_cds_WP_001122847.1_2761,lcl|CP000521.1_cds_ABO11327.2_928,100.0,438,0,0,1,438,1,438,0.0,809.0,A1S_0895,ACX60_RS13905
2989,lcl|NZ_CP012004.1_cds_WP_001170994.1_2762,lcl|CP000521.1_cds_ABO11326.2_927,100.0,399,0,0,1,399,1,399,0.0,737.0,A1S_0894,ACX60_RS13910
2990,lcl|NZ_CP012004.1_cds_WP_000442590.1_2763,lcl|CP000521.1_cds_ABO11325.2_926,100.0,324,0,0,1,324,1,324,3.5499999999999996e-172,599.0,A1S_0893,ACX60_RS13915
2991,lcl|NZ_CP012004.1_cds_WP_004748097.1_2764,lcl|CP000521.1_cds_ABO11324.1_925,100.0,1068,0,0,1,1068,16,1083,0.0,1973.0,A1S_0892,ACX60_RS13920
2992,lcl|NZ_CP012004.1_cds_WP_000782976.1_2765,lcl|CP000521.1_cds_ABO11323.1_924,100.0,456,0,0,1,456,1,456,0.0,843.0,A1S_0891,ACX60_RS13925
2993,lcl|NZ_CP012004.1_cds_WP_000336554.1_2766,lcl|CP000521.1_cds_ABO11322.1_923,100.0,849,0,0,1,849,1,849,0.0,1568.0,A1S_0890,ACX60_RS13930
2994,lcl|NZ_CP012004.1_cds_WP_000890283.1_2767,lcl|CP000521.1_cds_ABO11321.2_922,100.0,783,0,0,1,783,1,783,0.0,1447.0,A1S_0889,ACX60_RS13935
2995,lcl|NZ_CP012004.1_cds_WP_001135419.1_2768,lcl|CP000521.1_cds_ABO11320.2_921,100.0,909,0,0,1,909,1,909,0.0,1679.0,A1S_0888,ACX60_RS13940
2996,lcl|NZ_CP012004.1_cds_WP_001102843.1_2769,lcl|CP000521.1_cds_ABO11319.2_920,100.0,1419,0,0,1,1419,1,1419,0.0,2621.0,A1S_0887,ACX60_RS13945
2997,lcl|NZ_CP012004.1_cds_WP_000868152.1_2770,lcl|CP000521.1_cds_ABO11318.2_919,100.0,453,0,0,1,453,1,453,0.0,837.0,A1S_0886,ACX60_RS13950
2998,lcl|NZ_CP012004.1_cds_WP_000093035.1_2771,lcl|CP000521.1_cds_ABO11317.2_918,100.0,2040,0,0,1,2040,1,2040,0.0,3768.0,A1S_0885,ACX60_RS13955
2999,lcl|NZ_CP012004.1_cds_WP_001202415.1_2772,lcl|CP000521.1_cds_ABO11316.1_917,100.0,654,0,0,1,654,1,654,0.0,1208.0,A1S_0884,ACX60_RS13960
3000,lcl|NZ_CP012004.1_cds_WP_000100964.1_2773,lcl|CP000521.1_cds_ABO11315.2_916,100.0,927,0,0,1,927,1,927,0.0,1712.0,A1S_0883,ACX60_RS13965
3001,lcl|NZ_CP012004.1_cds_WP_001181637.1_2774,lcl|CP000521.1_cds_ABO11314.2_915,100.0,1047,0,0,1,1047,1,1047,0.0,1934.0,A1S_0882,ACX60_RS13970
3002,lcl|NZ_CP012004.1_cds_WP_000763678.1_2775,lcl|CP000521.1_cds_ABO11313.2_914,100.0,723,0,0,1,723,1,723,0.0,1336.0,A1S_0881,ACX60_RS13975
3003,lcl|NZ_CP012004.1_cds_WP_001074362.1_2776,lcl|CP000521.1_cds_ABO11312.2_913,100.0,813,0,0,1,813,1,813,0.0,1502.0,A1S_0880,ACX60_RS13980
3004,lcl|NZ_CP012004.1_cds_WP_000896934.1_2777,lcl|CP000521.1_cds_ABO11311.1_912,100.0,273,0,0,1,273,1,273,6.620000000000001e-144,505.0,A1S_0879,ACX60_RS13985
3005,lcl|NZ_CP012004.1_cds_WP_001218560.1_2778,lcl|CP000521.1_cds_ABO11310.1_911,100.0,288,0,0,1,288,1,288,3.22e-152,532.0,A1S_0878,ACX60_RS13990
3006,lcl|NZ_CP012004.1_cds_WP_000959259.1_2779,lcl|CP000521.1_cds_ABO11309.1_910,100.0,621,0,0,1,621,1,621,0.0,1147.0,A1S_0877,ACX60_RS13995
3007,lcl|NZ_CP012004.1_cds_WP_000127830.1_2780,lcl|CP000521.1_cds_ABO11308.2_909,100.0,3033,0,0,1,3033,1,3033,0.0,5602.0,A1S_0876,ACX60_RS14000
3008,lcl|NZ_CP012004.1_cds_WP_001276142.1_2781,lcl|CP000521.1_cds_ABO11307.2_907,100.0,948,0,0,1,948,1,948,0.0,1751.0,A1S_0875,ACX60_RS14005
3009,lcl|NZ_CP012004.1_cds_WP_000854785.1_2782,lcl|CP000521.1_cds_ABO11306.2_906,100.0,732,0,0,1,732,1,732,0.0,1352.0,A1S_0874,ACX60_RS14010
3010,lcl|NZ_CP012004.1_cds_WP_000844343.1_2783,lcl|CP000521.1_cds_ABO11305.2_905,100.0,816,0,0,1,816,1,816,0.0,1507.0,A1S_0873,ACX60_RS14015
3011,lcl|NZ_CP012004.1_cds_WP_000621542.1_2784,lcl|CP000521.1_cds_ABO11304.2_904,100.0,456,0,0,1,456,1,456,0.0,843.0,A1S_0872,ACX60_RS14020
3012,lcl|NZ_CP012004.1_cds_WP_000992292.1_2785,lcl|CP000521.1_cds_ABO11303.2_903,100.0,876,0,0,1,876,1,876,0.0,1618.0,A1S_0871,ACX60_RS14025
3013,lcl|NZ_CP012004.1_cds_WP_000992299.1_2786,lcl|CP000521.1_cds_ABO11302.2_902,100.0,882,0,0,1,882,1,882,0.0,1629.0,A1S_0870,ACX60_RS14030
3014,lcl|NZ_CP012004.1_cds_WP_001029610.1_2787,lcl|CP000521.1_cds_ABO10750.2_268,99.916,1191,1,0,1,1191,1,1191,0.0,2194.0,A1S_0279,ACX60_RS14035
3015,lcl|NZ_CP012004.1_cds_WP_001029610.1_2787,lcl|CP000521.1_cds_ABO11301.2_901,100.0,1149,0,0,43,1191,1,1149,0.0,2122.0,A1S_0869,ACX60_RS14035
3016,lcl|NZ_CP012004.1_cds_WP_000113824.1_2788,lcl|CP000521.1_cds_ABO11300.2_900,100.0,2139,0,0,1,2139,1,2139,0.0,3951.0,A1S_0868,ACX60_RS14040
3017,lcl|NZ_CP012004.1_cds_WP_001138055.1_2789,lcl|CP000521.1_cds_ABO11299.2_899,100.0,471,0,0,1,471,1,471,0.0,870.0,A1S_0867,ACX60_RS14045
3018,lcl|NZ_CP012004.1_cds_WP_000246374.1_2790,lcl|CP000521.1_cds_ABO11298.2_897,100.0,375,0,0,1,375,1,375,0.0,693.0,A1S_0866,ACX60_RS14050
3019,lcl|NZ_CP012004.1_cds_WP_000160011.1_2791,lcl|CP000521.1_cds_ABO11297.2_896,100.0,1326,0,0,1,1326,1,1326,0.0,2449.0,A1S_0865,ACX60_RS14055
3020,lcl|NZ_CP012004.1_cds_WP_000832710.1_2792,lcl|CP000521.1_cds_ABO11295.1_894,100.0,825,0,0,406,1230,1,825,0.0,1524.0,A1S_0863,ACX60_RS14060
3021,lcl|NZ_CP012004.1_cds_WP_000832710.1_2792,lcl|CP000521.1_cds_ABO11296.1_895,99.58,238,0,1,25,262,1,237,1.52e-121,433.0,A1S_0864,ACX60_RS14060
3022,lcl|NZ_CP012004.1_cds_WP_000339889.1_2793,lcl|CP000521.1_cds_ABO11294.2_893,100.0,453,0,0,1,453,1,453,0.0,837.0,A1S_0862,ACX60_RS14065
3023,lcl|NZ_CP012004.1_cds_WP_000838110.1_2794,lcl|CP000521.1_cds_ABO11293.2_892,100.0,861,0,0,1,861,1,861,0.0,1591.0,A1S_0861,ACX60_RS14070
3024,lcl|NZ_CP012004.1_cds_WP_001048354.1_2795,lcl|CP000521.1_cds_ABO11292.2_891,100.0,537,0,0,25,561,1,537,0.0,992.0,A1S_0860,ACX60_RS14075
3025,lcl|NZ_CP012004.1_cds_WP_000834616.1_2796,lcl|CP000521.1_cds_ABO11291.1_890,99.909,1096,0,1,73,1168,1,1095,0.0,2017.0,A1S_0859,ACX60_RS14080
3026,lcl|NZ_CP012004.1_cds_WP_000834616.1_2796,lcl|CP000521.1_cds_ABO11290.1_889,100.0,399,0,0,1228,1626,1,399,0.0,737.0,A1S_0858,ACX60_RS14080
3027,lcl|NZ_CP012004.1_cds_WP_000139297.1_2797,lcl|CP000521.1_cds_ABO11289.2_888,100.0,1029,0,0,1,1029,1,1029,0.0,1901.0,A1S_0857,ACX60_RS14085
3028,lcl|NZ_CP012004.1_cds_WP_000146423.1_2798,lcl|CP000521.1_cds_ABO11288.2_887,100.0,957,0,0,1,957,1,957,0.0,1768.0,A1S_0855,ACX60_RS14095
3029,lcl|NZ_CP012004.1_cds_WP_005135739.1_2799,lcl|CP000521.1_cds_ABO11287.1_886,100.0,696,0,0,757,1452,1,696,0.0,1286.0,A1S_0854,ACX60_RS14100
3030,lcl|NZ_CP012004.1_cds_WP_005135739.1_2799,lcl|CP000521.1_cds_ABO11286.1_885,99.543,657,1,2,136,790,1,657,0.0,1195.0,A1S_0853,ACX60_RS14100
3031,lcl|NZ_CP012004.1_cds_WP_001277084.1_2800,lcl|CP000521.1_cds_ABO11285.2_884,100.0,1116,0,0,1,1116,1,1116,0.0,2061.0,A1S_0852,ACX60_RS14105
3032,lcl|NZ_CP012004.1_cds_WP_000214718.1_2801,lcl|CP000521.1_cds_ABO11284.2_883,100.0,975,0,0,1,975,1,975,0.0,1801.0,A1S_0851,ACX60_RS14110
3033,lcl|NZ_CP012004.1_cds_WP_002041792.1_2802,lcl|CP000521.1_cds_ABO11283.2_882,100.0,1647,0,0,7,1653,1,1647,0.0,3042.0,A1S_0850,ACX60_RS14115
3034,lcl|NZ_CP012004.1_cds_WP_001129647.1_2803,lcl|CP000521.1_cds_ABO11282.2_881,100.0,1113,0,0,1,1113,1,1113,0.0,2056.0,A1S_0849,ACX60_RS14120
3035,lcl|NZ_CP012004.1_cds_WP_001061607.1_2804,lcl|CP000521.1_cds_ABO11281.2_880,100.0,981,0,0,1,981,1,981,0.0,1812.0,A1S_0848,ACX60_RS14125
3036,lcl|NZ_CP012004.1_cds_WP_000830709.1_2805,lcl|CP000521.1_cds_ABO11280.2_879,100.0,1185,0,0,1,1185,1,1185,0.0,2189.0,A1S_0847,ACX60_RS14130
3037,lcl|NZ_CP012004.1_cds_WP_000047853.1_2807,lcl|CP000521.1_cds_ABO11279.1_878,100.0,408,0,0,85,492,1,408,0.0,754.0,A1S_0845,ACX60_RS14145
3038,lcl|NZ_CP012004.1_cds_WP_001029798.1_2808,lcl|CP000521.1_cds_ABO11278.2_877,100.0,477,0,0,1,477,1,477,0.0,881.0,A1S_0844,ACX60_RS14150
3039,lcl|NZ_CP012004.1_cds_WP_000056378.1_2809,lcl|CP000521.1_cds_ABO11277.2_876,100.0,552,0,0,1,552,1,552,0.0,1020.0,A1S_0843,ACX60_RS14155
3040,lcl|NZ_CP012004.1_cds_WP_000397514.1_2810,lcl|CP000521.1_cds_ABO11276.1_875,100.0,738,0,0,1,738,1,738,0.0,1363.0,A1S_0842,ACX60_RS14160
3041,lcl|NZ_CP012004.1_cds_WP_000199623.1_2811,lcl|CP000521.1_cds_ABO11275.2_874,100.0,1053,0,0,1,1053,1,1053,0.0,1945.0,A1S_0841,ACX60_RS14165
3042,lcl|NZ_CP012004.1_cds_WP_000056817.1_2812,lcl|CP000521.1_cds_ABO11274.2_873,100.0,1158,0,0,1,1158,1,1158,0.0,2139.0,A1S_0840,ACX60_RS14170
3043,lcl|NZ_CP012004.1_cds_WP_005135749.1_2813,lcl|CP000521.1_cds_ABO11272.1_871,99.926,1356,0,1,512,1866,1,1356,0.0,2497.0,A1S_0838,ACX60_RS14175
3044,lcl|NZ_CP012004.1_cds_WP_005135749.1_2813,lcl|CP000521.1_cds_ABO11273.1_872,99.799,498,0,1,73,569,1,498,0.0,913.0,A1S_0839,ACX60_RS14175
3045,lcl|NZ_CP012004.1_cds_WP_000007423.1_2814,lcl|CP000521.1_cds_ABO11271.2_870,100.0,1284,0,0,1,1284,1,1284,0.0,2372.0,A1S_0837,ACX60_RS14180
3046,lcl|NZ_CP012004.1_cds_WP_001088484.1_2815,lcl|CP000521.1_cds_ABO11270.1_869,100.0,1638,0,0,73,1710,1,1638,0.0,3025.0,A1S_0836,ACX60_RS14185
3047,lcl|NZ_CP012004.1_cds_WP_000039823.1_2816,lcl|CP000521.1_cds_ABO11269.1_868,100.0,579,0,0,1,579,1,579,0.0,1070.0,A1S_0835,ACX60_RS14190
3048,lcl|NZ_CP012004.1_cds_WP_000621866.1_2817,lcl|CP000521.1_cds_ABO11268.2_867,100.0,834,0,0,1,834,1,834,0.0,1541.0,A1S_0834,ACX60_RS14195
3049,lcl|NZ_CP012004.1_cds_WP_001133287.1_2818,lcl|CP000521.1_cds_ABO11267.1_865,100.0,951,0,0,1,951,1,951,0.0,1757.0,A1S_0829,ACX60_RS14220
3050,lcl|NZ_CP012004.1_cds_WP_001133287.1_2818,lcl|CP000521.1_cds_ABS89998.1_866,100.0,51,0,0,1,51,51,1,6.25e-20,95.3,A1S_3573,ACX60_RS14220
3051,lcl|NZ_CP012004.1_cds_WP_001273421.1_2819,lcl|CP000521.1_cds_ABO11266.2_864,100.0,297,0,0,1,297,1,297,3.3e-157,549.0,A1S_0828,ACX60_RS14225
3052,lcl|NZ_CP012004.1_cds_WP_000065594.1_2820,lcl|CP000521.1_cds_ABO11264.1_862,100.0,288,0,0,295,582,1,288,6.74e-152,532.0,A1S_0826,ACX60_RS14230
3053,lcl|NZ_CP012004.1_cds_WP_000065594.1_2820,lcl|CP000521.1_cds_ABO11265.1_863,99.259,135,0,1,28,161,1,135,1.2700000000000001e-64,243.0,A1S_0827,ACX60_RS14230
3054,lcl|NZ_CP012004.1_cds_WP_000952664.1_2821,lcl|CP000521.1_cds_ABO11263.2_861,100.0,381,0,0,1,381,1,381,0.0,704.0,A1S_0825,ACX60_RS14235
3055,lcl|NZ_CP012004.1_cds_WP_000759824.1_2822,lcl|CP000521.1_cds_ABO11262.2_860,100.0,561,0,0,1,561,1,561,0.0,1037.0,A1S_0824,ACX60_RS14240
3056,lcl|NZ_CP012004.1_cds_WP_005135753.1_2823,lcl|CP000521.1_cds_ABS89997.1_859,100.0,876,0,0,907,1782,1,876,0.0,1618.0,A1S_3572,ACX60_RS14245
3057,lcl|NZ_CP012004.1_cds_WP_005135753.1_2823,lcl|CP000521.1_cds_ABS89996.1_858,99.834,601,0,1,76,676,1,600,0.0,1103.0,A1S_3571,ACX60_RS14245
3058,lcl|NZ_CP012004.1_cds_WP_000096537.1_2824,lcl|CP000521.1_cds_ABO11261.2_857,100.0,660,0,0,1,660,1,660,0.0,1219.0,A1S_0823,ACX60_RS14250
3059,lcl|NZ_CP012004.1_cds_WP_000985167.1_2825,lcl|CP000521.1_cds_ABO11260.2_856,100.0,675,0,0,1,675,1,675,0.0,1247.0,A1S_0822,ACX60_RS14255
3060,lcl|NZ_CP012004.1_cds_WP_001247947.1_2826,lcl|CP000521.1_cds_ABO11259.2_855,100.0,768,0,0,1,768,1,768,0.0,1419.0,A1S_0821,ACX60_RS14260
3061,lcl|NZ_CP012004.1_cds_WP_000522216.1_2827,lcl|CP000521.1_cds_ABO11258.2_854,100.0,474,0,0,1,474,1,474,0.0,876.0,A1S_0820,ACX60_RS14265
3062,lcl|NZ_CP012004.1_cds_WP_001279871.1_2828,lcl|CP000521.1_cds_ABO11257.2_853,100.0,237,0,0,1,237,1,237,5.870000000000001e-124,438.0,A1S_0819,ACX60_RS14270
3063,lcl|NZ_CP012004.1_cds_WP_000191300.1_2829,lcl|CP000521.1_cds_ABO11256.2_852,100.0,735,0,0,1,735,1,735,0.0,1358.0,A1S_0818,ACX60_RS14275
3064,lcl|NZ_CP012004.1_cds_WP_001274818.1_2830,lcl|CP000521.1_cds_ABO11255.2_851,100.0,987,0,0,1,987,1,987,0.0,1823.0,A1S_0817,ACX60_RS14280
3065,lcl|NZ_CP012004.1_cds_WP_000290730.1_2831,lcl|CP000521.1_cds_ABO11254.1_850,100.0,186,0,0,1,186,1,186,1.01e-95,344.0,A1S_0816,ACX60_RS14285
3066,lcl|NZ_CP012004.1_cds_WP_001275712.1_2832,lcl|CP000521.1_cds_ABO11253.2_849,100.0,561,0,0,1,561,1,561,0.0,1037.0,A1S_0815,ACX60_RS14290
3067,lcl|NZ_CP012004.1_cds_WP_000550445.1_2833,lcl|CP000521.1_cds_ABO11252.2_848,100.0,663,0,0,1,663,1,663,0.0,1225.0,A1S_0814,ACX60_RS14295
3068,lcl|NZ_CP012004.1_cds_WP_000902820.1_2834,lcl|CP000521.1_cds_ABO11251.2_847,100.0,618,0,0,1,618,1,618,0.0,1142.0,A1S_0813,ACX60_RS14300
3069,lcl|NZ_CP012004.1_cds_WP_031945452.1_2835,lcl|CP000521.1_cds_ABO11250.2_846,100.0,768,0,0,25,792,1,768,0.0,1419.0,A1S_0812,ACX60_RS14305
3070,lcl|NZ_CP012004.1_cds_WP_000093856.1_2836,lcl|CP000521.1_cds_ABO11249.1_845,100.0,597,0,0,1,597,1,597,0.0,1103.0,A1S_0811,ACX60_RS14310
3071,lcl|NZ_CP012004.1_cds_WP_001291249.1_2837,lcl|CP000521.1_cds_ABO11248.2_844,100.0,924,0,0,1,924,1,924,0.0,1707.0,A1S_0810,ACX60_RS14315
3072,lcl|NZ_CP012004.1_cds_WP_000016601.1_2838,lcl|CP000521.1_cds_ABO11247.2_843,100.0,657,0,0,1,657,1,657,0.0,1214.0,A1S_0809,ACX60_RS14320
3073,lcl|NZ_CP012004.1_cds_WP_000055872.1_2839,lcl|CP000521.1_cds_ABO11246.2_842,100.0,750,0,0,1,750,1,750,0.0,1386.0,A1S_0808,ACX60_RS14325
3074,lcl|NZ_CP012004.1_cds_WP_000054332.1_2840,lcl|CP000521.1_cds_ABO11245.2_841,100.0,1158,0,0,1,1158,1,1158,0.0,2139.0,A1S_0807,ACX60_RS14330
3075,lcl|NZ_CP012004.1_cds_WP_000131427.1_2841,lcl|CP000521.1_cds_ABO11244.2_840,100.0,1281,0,0,1,1281,1,1281,0.0,2366.0,A1S_0806,ACX60_RS14335
3076,lcl|NZ_CP012004.1_cds_WP_000776131.1_2842,lcl|CP000521.1_cds_ABO11243.2_839,100.0,735,0,0,1,735,1,735,0.0,1358.0,A1S_0805,ACX60_RS14340
3077,lcl|NZ_CP012004.1_cds_WP_001088231.1_2843,lcl|CP000521.1_cds_ABO11242.2_838,100.0,852,0,0,1,852,1,852,0.0,1574.0,A1S_0804,ACX60_RS14345
3078,lcl|NZ_CP012004.1_cds_WP_000040106.1_2844,lcl|CP000521.1_cds_ABO11241.2_837,100.0,1431,0,0,1,1431,1,1431,0.0,2643.0,A1S_0803,ACX60_RS14350
3079,lcl|NZ_CP012004.1_cds_WP_086240237.1_2845,lcl|CP000521.1_cds_ABO11239.1_835,99.831,591,0,1,1,590,1,591,0.0,1085.0,A1S_0801,ACX60_RS14355
3080,lcl|NZ_CP012004.1_cds_WP_086240237.1_2845,lcl|CP000521.1_cds_ABO11240.1_836,100.0,519,0,0,676,1194,1,519,0.0,959.0,A1S_0802,ACX60_RS14355
3081,lcl|NZ_CP012004.1_cds_WP_001214863.1_2846,lcl|CP000521.1_cds_ABO11238.1_834,100.0,465,0,0,1,465,1,465,0.0,859.0,A1S_0800,ACX60_RS14360
3082,lcl|NZ_CP012004.1_cds_WP_001018842.1_2847,lcl|CP000521.1_cds_ABO11237.2_832,100.0,2037,0,0,1,2037,1,2037,0.0,3762.0,A1S_0799,ACX60_RS14365
3083,lcl|NZ_CP012004.1_cds_WP_000405207.1_2848,lcl|CP000521.1_cds_ABO11236.2_831,100.0,1038,0,0,1,1038,1,1038,0.0,1917.0,A1S_0798,ACX60_RS14370
3084,lcl|NZ_CP012004.1_cds_WP_001239985.1_2849,lcl|CP000521.1_cds_ABO11235.2_830,100.0,3450,0,0,1,3450,1,3450,0.0,6372.0,A1S_0797,ACX60_RS14375
3085,lcl|NZ_CP012004.1_cds_WP_001047228.1_2850,lcl|CP000521.1_cds_ABO11234.2_829,100.0,696,0,0,1,696,1,696,0.0,1286.0,A1S_0796,ACX60_RS14380
3086,lcl|NZ_CP012004.1_cds_WP_000420176.1_2851,lcl|CP000521.1_cds_ABO11233.2_828,100.0,804,0,0,1,804,1,804,0.0,1485.0,A1S_0795,ACX60_RS14385
3087,lcl|NZ_CP012004.1_cds_WP_000362835.1_2852,lcl|CP000521.1_cds_ABO11232.2_827,100.0,753,0,0,1,753,1,753,0.0,1391.0,A1S_0794,ACX60_RS14390
3088,lcl|NZ_CP012004.1_cds_WP_000839416.1_2853,lcl|CP000521.1_cds_ABO11231.2_826,100.0,735,0,0,1,735,1,735,0.0,1358.0,A1S_0793,ACX60_RS14395
3089,lcl|NZ_CP012004.1_cds_WP_000624642.1_2855,lcl|CP000521.1_cds_ABO11230.2_825,100.0,810,0,0,1,810,1,810,0.0,1496.0,A1S_0790,ACX60_RS14405
3090,lcl|NZ_CP012004.1_cds_WP_005135762.1_2856,lcl|CP000521.1_cds_ABO11229.2_824,100.0,924,0,0,22,945,1,924,0.0,1707.0,A1S_0789,ACX60_RS14410
3091,lcl|NZ_CP012004.1_cds_WP_000791863.1_2857,lcl|CP000521.1_cds_ABS89994.2_823,100.0,954,0,0,1,954,1,954,0.0,1762.0,A1S_3569,ACX60_RS14415
3092,lcl|NZ_CP012004.1_cds_WP_001038903.1_2858,lcl|CP000521.1_cds_ABO11228.2_822,100.0,2412,0,0,1,2412,1,2412,0.0,4455.0,A1S_0788,ACX60_RS14420
3093,lcl|NZ_CP012004.1_cds_WP_000724345.1_2859,lcl|CP000521.1_cds_ABO11227.2_821,100.0,726,0,0,1,726,1,726,0.0,1341.0,A1S_0787,ACX60_RS14425
3094,lcl|NZ_CP012004.1_cds_WP_005135764.1_2860,lcl|CP000521.1_cds_ABO11226.2_820,99.853,2034,0,1,1,2034,1,2031,0.0,3736.0,A1S_0786,ACX60_RS14430
3095,lcl|NZ_CP012004.1_cds_WP_001248741.1_2861,lcl|CP000521.1_cds_ABO11225.2_819,100.0,1341,0,0,1,1341,1,1341,0.0,2477.0,A1S_0785,ACX60_RS14435
3096,lcl|NZ_CP012004.1_cds_WP_000985727.1_2862,lcl|CP000521.1_cds_ABO11224.2_818,100.0,570,0,0,1,570,1,570,0.0,1053.0,A1S_0784,ACX60_RS14440
3097,lcl|NZ_CP012004.1_cds_WP_000626777.1_2863,lcl|CP000521.1_cds_ABO11223.2_817,100.0,594,0,0,1,594,1,594,0.0,1098.0,A1S_0783,ACX60_RS14445
3098,lcl|NZ_CP012004.1_cds_WP_000605097.1_2864,lcl|CP000521.1_cds_ABO11222.2_816,100.0,567,0,0,1,567,1,567,0.0,1048.0,A1S_0782,ACX60_RS14450
3099,lcl|NZ_CP012004.1_cds_WP_001159880.1_2865,lcl|CP000521.1_cds_ABO11221.2_815,100.0,873,0,0,1,873,1,873,0.0,1613.0,A1S_0781,ACX60_RS14455
3100,lcl|NZ_CP012004.1_cds_WP_000118690.1_2866,lcl|CP000521.1_cds_ABO11220.2_814,100.0,1230,0,0,1,1230,1,1230,0.0,2272.0,A1S_0780,ACX60_RS14460
3101,lcl|NZ_CP012004.1_cds_WP_000206127.1_2867,lcl|CP000521.1_cds_ABO11219.2_813,100.0,501,0,0,1,501,1,501,0.0,926.0,A1S_0779,ACX60_RS14465
3102,lcl|NZ_CP012004.1_cds_WP_001226779.1_2868,lcl|CP000521.1_cds_ABO11218.2_812,100.0,2064,0,0,1,2064,1,2064,0.0,3812.0,A1S_0778,ACX60_RS14470
3103,lcl|NZ_CP012004.1_cds_WP_000735804.1_2869,lcl|CP000521.1_cds_ABS89993.1_811,100.0,177,0,0,13,189,1,177,1.03e-90,327.0,A1S_3568,ACX60_RS14475
